filterId,filterName,optionName,optionId,ID,synonyms
CARRIER,Flight: Airlines,Conviasa,VO,2235,conviasa|conviasa airlines
CARRIER,Flight: Airlines,Copa Airlines,CM,2236,copa|copa airlines
CARRIER,Flight: Airlines,Copa Airlines Colombia,P5,2237,copa airlines colombia|copa colombia
CARRIER,Flight: Airlines,Corendon Airlines,XC,2238,corendon|corendon airlines
CARRIER,Flight: Airlines,Corsair International,SS,2239,corsair|corsair international
CARRIER,Flight: Airlines,Jeju Air,'7C',2240,jeju air|jejuair
CARRIER,Flight: Airlines,Croatia Airlines,OU,2241,croatia airlines
CARRIER,Flight: Airlines,Cruiser Linhas Aereas,J6,2242,cruiser linhas aéreas|cruiser linhas aereas|cruiser airlines
CARRIER,Flight: Airlines,CSA Czech Airlines,OK,2243,czech airlines
CARRIER,Flight: Airlines,Cubana de Aviacion,CU,2244,cubana|cubana de aviación|cubana de aviacion|cubana airlines
CARRIER,Flight: Airlines,Dana Air,'9J',2245,dana air|danaair
CARRIER,Flight: Airlines,Danish Air Transport - DAT,DX,2246,danish air transport
CARRIER,Flight: Airlines,Delta Air Lines,DL,2247,delta|delta air lines|delta airlines
CARRIER,Flight: Airlines,Denim Air,J7,2248,denim air|denimair
CARRIER,Flight: Airlines,DHL Aero Expreso,D5,2249,
CARRIER,Flight: Airlines,DHL de Guatemala,L3,2250,
CARRIER,Flight: Airlines,DHL Ecuador,'7T',2251,
CARRIER,Flight: Airlines,DHL International Aviation ME,ES,2252,
CARRIER,Flight: Airlines,Direktflyg,HS,2253,direktflyg|direkt flyg
CARRIER,Flight: Airlines,Dniproavia,Z6,2254,dniproavia|dnipro avia
CARRIER,Flight: Airlines,Donavia,D9,2255,donavia|don avia
CARRIER,Flight: Airlines,RACSA,R6,2256,racsa|racsa airlines
CARRIER,Flight: Airlines,DragonAir,KA,2257,dragonair|dragon air|cathay dragon
CARRIER,Flight: Airlines,Druk Air,KB,2258,druk air|royal bhutan airlines
CARRIER,Flight: Airlines,Eagle Air,H7,2259,
CARRIER,Flight: Airlines,Ernest Airlines,EG,2260,ernest airlines|ernest
CARRIER,Flight: Airlines,East Horizon Airlines,EA,2261,east horizon airlines
CARRIER,Flight: Airlines,Eastern Airways,T3,2262,eastern airways
CARRIER,Flight: Airlines,Qantas Airways,QF,2263,qantas|qantas airways
CARRIER,Flight: Airlines,Eastern SkyJets,EE,2264,eastern skyjets|eastern sky jets
CARRIER,Flight: Airlines,Far Eastern Air Transport,EF,2265,far eastern air transport|far eastern air
CARRIER,Flight: Airlines,EasyJet,U2,2266,easyjet|easy jet
CARRIER,Flight: Airlines,easyJet Switzerland,DS,2267,easyjet switzerland
CARRIER,Flight: Airlines,Edelweiss Air,WK,2269,edelweiss|edelweiss air
CARRIER,Flight: Airlines,Shenzhen Airlines,ZH,2270,shenzhen airlines
CARRIER,Flight: Airlines,EgyptAir Express,MS,2271,egyptair express
CARRIER,Flight: Airlines,El Al,LY,2272,el al|el al israel airlines|elal
CARRIER,Flight: Airlines,Emirates Airline,EK,2273,emirates|emirates airlines|emirates air|fly emirates
CARRIER,Flight: Airlines,Endeavor Air,'9E',2274,endeavor air|endeavor airlines
CARRIER,Flight: Airlines,Envoy Air,MQ,2275,envoy air|envoy airlines
CARRIER,Flight: Airlines,Estafeta Carga Aerea,E7,2276,estafeta carga aerea|estafeta cargo aerea
CARRIER,Flight: Airlines,Estonian Air,OV,2277,estonian air
CARRIER,Flight: Airlines,Ethiopian Airlines,ET,2278,ethiopian airlines|ethiopian air
CARRIER,Flight: Airlines,Etihad Airways,EY,2279,etihad|etihad airways|etihad air
CARRIER,Flight: Airlines,Volare Aircompany,F7,2280,volare aircompany|volare airlines
CARRIER,Flight: Airlines,Euroatlantic Airways,YU,2281,euroatlantic airways|euro atlantic airways
CARRIER,Flight: Airlines,EuroLOT,K2,2282,eurolot|euro lot
CARRIER,Flight: Airlines,Europe Airpost,'5O',2283,europe airpost
CARRIER,Flight: Airlines,European AirTransport,QY,2284,european air transport|european airtransport
CARRIER,Flight: Airlines,Eurowings,EW,2285,eurowings
CARRIER,Flight: Airlines,EVA Air,BR,2286,eva air
CARRIER,Flight: Airlines,K-Mile Air,'8K',2287,k-mile air|k mile air|kmile air
CARRIER,Flight: Airlines,Sun-Air of Scandinavia,EZ,2288,sun-air of scandinavia|sun air of scandinavia|sun-air scandinavia
CARRIER,Flight: Airlines,Jetstar Asia,'3K',2289,jetstar asia|jetstar asia airways
CARRIER,Flight: Airlines,Express Air,XN,2290,express air
CARRIER,Flight: Airlines,ExpressJet,XE,2291,expressjet|express jet|expressjet airlines
CARRIER,Flight: Airlines,SafariLink Aviation,F2,2292,safarilink|safarilink aviation
CARRIER,Flight: Airlines,Fars Air Qeshm,QE,2293,fars air qeshm|fars air qeshm airlines
CARRIER,Flight: Airlines,Sky King,F3,2294,sky king|skyking
CARRIER,Flight: Airlines,FastJet,FN,2295,fastjet|fast jet
CARRIER,Flight: Airlines,FedEx Express,FX,2296,fedex|fedex express|federal express
CARRIER,Flight: Airlines,Fiji Airways,FJ,2297,fiji airways|fiji air|air fiji
CARRIER,Flight: Airlines,Finnair,AY,2298,finnair
CARRIER,Flight: Airlines,Firefly,FY,2299,firefly|firefly airlines
CARRIER,Flight: Airlines,First Air,'7F',2300,first air
CARRIER,Flight: Airlines,Florida West International Airlines,RF,2301,florida west|florida west international airlines
CARRIER,Flight: Airlines,Fly540,'5H',2302,fly540|fly 540
CARRIER,Flight: Airlines,Fly540 Ghana,'5G',2303,fly540 ghana|fly 540 ghana
CARRIER,Flight: Airlines,FlyBe,BE,2304,flybe
CARRIER,Flight: Airlines,FlyBy Nordic,FC,2305,flyby nordic
CARRIER,Flight: Airlines,flyDubai,FZ,2306,flydubai|fly dubai
CARRIER,Flight: Airlines,Flyglinjen,TE,2307,flyglinjen
CARRIER,Flight: Airlines,FlyMontserrat,'5M',2308,flymontserrat|fly montserrat
CARRIER,Flight: Airlines,Flynas,XY,2309,flynas|fly nas
CARRIER,Flight: Airlines,Hamburg Airways,HK,2310,hamburg airways
CARRIER,Flight: Airlines,Freebird Airlines,FH,2311,freebird airlines|freebird air
CARRIER,Flight: Airlines,Freedom Air,FP,2312,freedom air
CARRIER,Flight: Airlines,Frontier Airlines,F9,2313,frontier|frontier airlines
CARRIER,Flight: Airlines,Fuji Dream Airlines,JH,2314,fuji dream airlines|fuji dream air
CARRIER,Flight: Airlines,Gabon Airlines Cargo,'6G',2315,gabon airlines cargo
CARRIER,Flight: Airlines,Garuda Indonesia Airways,GA,2316,garuda indonesia|garuda|garuda indonesia airways
CARRIER,Flight: Airlines,Gazpromavia Aviation,'4G',2317,gazpromavia|gazpromavia aviation
CARRIER,Flight: Airlines,Georgian Airways,A9,2318,georgian airways
CARRIER,Flight: Airlines,Germania,ST,2319,germania|germania airlines
CARRIER,Flight: Airlines,Germanwings,'4U',2320,germanwings|german wings
CARRIER,Flight: Airlines,Guinea Bissau Airlines,G6,2321,guinea bissau airlines|guinea-bissau airlines
CARRIER,Flight: Airlines,Star Flyer,'7G',2322,star flyer|starflyer
CARRIER,Flight: Airlines,Global Supply Systems,XH,2323,global supply systems
CARRIER,Flight: Airlines,Globus,GH,2324,globus airlines|globus
CARRIER,Flight: Airlines,Go Air,G8,2325,goair|go air|go air india
CARRIER,Flight: Airlines,Mesa Airlines,YV,2326,mesa airlines|mesa air
CARRIER,Flight: Airlines,KAPO,G7,2327,kapo airlines
CARRIER,Flight: Airlines,GOL Linhas Aereas Inteligentes,G3,2328,gol linhas aereas|gol airlines
CARRIER,Flight: Airlines,Gorkha Airlines,G1,2329,gorkha airlines
CARRIER,Flight: Airlines,Grand Canyon Airlines,YR,2330,grand canyon airlines
CARRIER,Flight: Airlines,Grand China Air,CN,2331,grand china air|grand china airlines
CARRIER,Flight: Airlines,Sky Gabon,GV,2332,sky gabon
CARRIER,Flight: Airlines,Great Lakes Airlines,ZK,2333,great lakes airlines|great lakes air
CARRIER,Flight: Airlines,Grozny Avia,ZG,2334,grozny avia|groznyavia
CARRIER,Flight: Airlines,Jazeera Airways,J9,2336,jazeera airways|jazeera air
CARRIER,Flight: Airlines,Gulf Air,GF,2337,gulf air
CARRIER,Flight: Airlines,Hainan Airlines,HU,2338,hainan airlines|hainan air
CARRIER,Flight: Airlines,Saga Airlines,H3,2339,saga airlines
CARRIER,Flight: Airlines,Hawaiian Airlines,HA,2340,hawaiian airlines|hawaiian air
CARRIER,Flight: Airlines,Hawkair Aviation Services,BH,2341,hawkair|hawkair aviation services
CARRIER,Flight: Airlines,Heavylift Cargo Airlines,HN,2342,heavylift cargo airlines|heavylift cargo
CARRIER,Flight: Airlines,Hebei Airlines,NS,2343,hebei airlines
CARRIER,Flight: Airlines,Heli Air Monaco,YO,2344,heli air monaco
CARRIER,Flight: Airlines,Helijet Airways,JB,2345,helijet|helijet airways
CARRIER,Flight: Airlines,Helitt Airlines,H9,2346,helitt airlines|helitt
CARRIER,Flight: Airlines,Hellenic Imperial Airways,HT,2347,hellenic imperial airways|hellenic imperial
CARRIER,Flight: Airlines,Helvetic Airways,'2L',2348,helvetic airways|helvetic air
CARRIER,Flight: Airlines,Hemus Air,DU,2349,hemus air
CARRIER,Flight: Airlines,Henan Airlines,VD,2350,henan airlines
CARRIER,Flight: Airlines,Hex Air,UD,2351,hex air
CARRIER,Flight: Airlines,Odessa Airlines,'5K',2352,odessa airlines
CARRIER,Flight: Airlines,Hong Kong Airlines,HX,2353,hong kong airlines|hongkong airlines
CARRIER,Flight: Airlines,Hong Kong Express Airways,UO,2354,hong kong express|hong kong express airways
CARRIER,Flight: Airlines,Juneyao Airlines,HO,2355,juneyao airlines|juneyao air
CARRIER,Flight: Airlines,IBC Airways,II,2356,
CARRIER,Flight: Airlines,Iberia,IB,2357,iberia|iberia airlines
CARRIER,Flight: Airlines,Iberia Express,I2,2358,iberia express
CARRIER,Flight: Airlines,Ibex Airlines,FW,2359,ibex airlines
CARRIER,Flight: Airlines,Icelandair,FI,2360,icelandair|iceland air
CARRIER,Flight: Airlines,IFL Group / Gulf & Caribbean Air,IF,2361,gulf & caribbean air|gulf and caribbean air
CARRIER,Flight: Airlines,I-Fly,H5,2362,i-fly|ifly|i fly
CARRIER,Flight: Airlines,IndiGo Airlines,'6E',2363,indigo|indigo airlines
CARRIER,Flight: Airlines,Paramount Airways,I7,2364,paramount airways
CARRIER,Flight: Airlines,Indonesia AirAsia,QZ,2365,indonesia airasia|indonesian airasia|airasia indonesia
CARRIER,Flight: Airlines,Insel Air,'7I',2366,insel air|inselair
CARRIER,Flight: Airlines,Inter Air Airlines,D6,2367,inter air|inter air airlines
CARRIER,Flight: Airlines,National Airways Cameroon,'9O',2368,national airways cameroon
CARRIER,Flight: Airlines,InterCaribbean Airways,JY,2369,intercaribbean airways|intercaribbean|inter caribbean airways
CARRIER,Flight: Airlines,Intercontinental Airways,'5W',2370,intercontinental airways
CARRIER,Flight: Airlines,Interjet,'4O',2371,interjet
CARRIER,Flight: Airlines,InterSky,'3L',2372,intersky|inter sky
CARRIER,Flight: Airlines,IrAero Airlines,RD,2373,iraero|iraero airlines|ir aero
CARRIER,Flight: Airlines,Iran Air,IR,2374,iran air
CARRIER,Flight: Airlines,Iran Aseman Airlines,EP,2375,iran aseman airlines|aseman airlines|iran aseman
CARRIER,Flight: Airlines,Iraqi Airways,IA,2376,iraqi airways|iraq airways
CARRIER,Flight: Airlines,Irtysh-Air,IH,2377,irtysh-air|irtysh air
CARRIER,Flight: Airlines,Island Air,WP,2378,island air
CARRIER,Flight: Airlines,Island Airlines,IS,2379,island airlines
CARRIER,Flight: Airlines,Islena Airlines,WC,2380,islena airlines|islena
CARRIER,Flight: Airlines,Israir,'6H',2381,israir|israir airlines
CARRIER,Flight: Airlines,Izair,'4I',2382,izair|iz air
CARRIER,Flight: Airlines,Izhavia,I8,2383,izhavia|izh avia
CARRIER,Flight: Airlines,J-Air,XM,2384,j-air|j air
CARRIER,Flight: Airlines,Japan Air Commuter,'3X',2385,japan air commuter
CARRIER,Flight: Airlines,Japan Airlines,JL,2386,japan airlines|japan air lines
CARRIER,Flight: Airlines,Japan Transocean Air,NU,2387,japan transocean air|japan transocean airlines
CARRIER,Flight: Airlines,South Supreme Airlines,JU,2388,south supreme airlines
CARRIER,Flight: Airlines,Jazz Air,QK,2389,jazz air|jazz aviation
CARRIER,Flight: Airlines,Jet Airways,'9W',2390,jet airways|jet airways india
CARRIER,Flight: Airlines,Jet Asia Airways,JF,2391,jet asia airways|jet asia
CARRIER,Flight: Airlines,Jet Aviation Business Jets,PP,2392,jet aviation|jet aviation business jets
CARRIER,Flight: Airlines,Jet Express Gabon,G2,2393,jet express gabon
CARRIER,Flight: Airlines,Jet2,LS,2394,jet2|jet2.com|jet 2
CARRIER,Flight: Airlines,Jet4You,'8J',2395,jet4you|jet 4 you
CARRIER,Flight: Airlines,JetAir,O2,2396,jetair|jet air
CARRIER,Flight: Airlines,Jetairfly / WXYZ,TB,2397,jetairfly|jet air fly|tuifly belgium
CARRIER,Flight: Airlines,JetBlue Airways,B6,2398,jetblue|jetblue airways|jet blue
CARRIER,Flight: Airlines,Jetclub,'0J',2399,jetclub|jet club
CARRIER,Flight: Airlines,JetKonnect,S2,2400,jetkonnect|jet konnect
CARRIER,Flight: Airlines,Red Wings Airlines,WZ,2401,red wings|red wings airlines
CARRIER,Flight: Airlines,JetStar Japan,GK,2402,jetstar japan
CARRIER,Flight: Airlines,JetStar Pacific,BL,2403,jetstar pacific|jetstar pacific airlines
CARRIER,Flight: Airlines,Jett8 Airlines,JX,2404,jett8|jett8 airlines|jett 8
CARRIER,Flight: Airlines,Jin Air,LJ,2405,jin air|jinair
CARRIER,Flight: Airlines,Jordan Aviation,R5,2406,jordan aviation
CARRIER,Flight: Airlines,Joy Air,JR,2407,joy air
CARRIER,Flight: Airlines,Kalitta Charters,K9,2408,kalitta charters|kalitta charter
CARRIER,Flight: Airlines,KalStar Aviation,KD,2409,kalstar aviation|kal star aviation
CARRIER,Flight: Airlines,Kam Air,RQ,2410,kam air|kamair
CARRIER,Flight: Airlines,Kaya Airlines,IK,2411,kaya airlines
CARRIER,Flight: Airlines,Kelowna Flightcraft,KW,2412,kelowna flightcraft
CARRIER,Flight: Airlines,Kenmore Air,M5,2413,kenmore air|kenmore air harbor
CARRIER,Flight: Airlines,Kenya Airways,KQ,2414,kenya airways|kenya air
CARRIER,Flight: Airlines,Kish Air,Y9,2415,kish air|kish airlines
CARRIER,Flight: Airlines,Kivalliq Air,FK,2416,kivalliq air
CARRIER,Flight: Airlines,KLM,KL,2417,royal dutch airlines
CARRIER,Flight: Airlines,KLM Cityhopper,WA,2418,cityhopper
CARRIER,Flight: Airlines,Korean Air,KE,2419,korean air|korean airlines
CARRIER,Flight: Airlines,Korongo Airlines,ZC,2420,korongo airlines|korongo
CARRIER,Flight: Airlines,Kunming Airlines,KY,2421,kunming airlines
CARRIER,Flight: Airlines,Kuwait Airways,KU,2422,kuwait airways|kuwait airlines
CARRIER,Flight: Airlines,Kygyzstan Aircompany,QH,2423,kyrgyzstan aircompany|kygyzstan aircompany
CARRIER,Flight: Airlines,La Compagnie,B0,2424,la compagnie|lacompagnie|la compagnie airline|la compagnie flights
CARRIER,Flight: Airlines,LAM Mozambique,TM,2425,
CARRIER,Flight: Airlines,LATAM Airlines,LA,2426,latam|latam airlines|latam flights|latam air
CARRIER,Flight: Airlines,LAN Argentina,'4M',2427,
CARRIER,Flight: Airlines,LAN Cargo,UC,2428,
CARRIER,Flight: Airlines,TAPO-Avia,'4C',2429,tapoavia
CARRIER,Flight: Airlines,LAN Ecuador,XL,2430,
CARRIER,Flight: Airlines,LAN Express,LU,2431,
CARRIER,Flight: Airlines,LAN Peru,LP,2432,
CARRIER,Flight: Airlines,Lanco,L7,2433,lanco|lanco airlines
CARRIER,Flight: Airlines,LASER Airlines,QL,2434,laser airlines|laser air
CARRIER,Flight: Airlines,Lao Airlines,QV,2435,lao airlines|lao airline|lao air
CARRIER,Flight: Airlines,Lao Central Airlines,LF,2436,lao central airlines|lao central|lao central airline
CARRIER,Flight: Airlines,Lauda Air,NG,2437,lauda air|laudaair|lauda airline
CARRIER,Flight: Airlines,LGW - Luftfahrtgesellschaft Walter,HE,2439,luftfahrtgesellschaft walter
CARRIER,Flight: Airlines,LIAT,LI,2440,
CARRIER,Flight: Airlines,Libyan Airlines,LN,2441,libyan airlines|libyan airline
CARRIER,Flight: Airlines,Lignes Aeriennes Congolaises - LAC,'4V',2442,lignes aeriennes congolaises|lignes aériennes congolaises
CARRIER,Flight: Airlines,Lina Congo,GC,2443,lina congo|lina congo airlines
CARRIER,Flight: Airlines,Lion Airlines,JT,2444,lion air|lion airlines|lion air indonesia
CARRIER,Flight: Airlines,Cobalt Air,CO,2445,cobalt air|cobalt|cobalt airline
CARRIER,Flight: Airlines,LOT Polish Airlines,LO,2446,
CARRIER,Flight: Airlines,Lucky Air,'8L',2447,lucky air|luckyair|lucky air flights
CARRIER,Flight: Airlines,Lufthansa Cityline,CL,2448,lufthansa cityline|cityline (lufthansa)
CARRIER,Flight: Airlines,Lugansk Airlines,LE,2449,lugansk airlines|lugansk airline
CARRIER,Flight: Airlines,Luxair,LG,2450,luxair|luxair flights|luxair airline
CARRIER,Flight: Airlines,Lynden Air Cargo,L2,2451,lynden air cargo|lynden air|lynden cargo
CARRIER,Flight: Airlines,Macair Jet,VM,2452,macair jet|macairjet|macair
CARRIER,Flight: Airlines,Mahan Air,W5,2453,mahan air|mahanair|mahan airline
CARRIER,Flight: Airlines,Malaysia Airlines,MH,2454,malaysia airlines|malaysian airlines|malaysia air
CARRIER,Flight: Airlines,Maldivian,Q2,2455,maldivian|maldivian airlines|maldivian air
CARRIER,Flight: Airlines,Malindo Air,OD,2456,malindo air|malindo|malindoair
CARRIER,Flight: Airlines,Malmo Aviation,TF,2457,malmo aviation|malmö aviation|malmo airline
CARRIER,Flight: Airlines,Mandarin Airlines,AE,2458,mandarin airlines|mandarin airline
CARRIER,Flight: Airlines,Mango,JE,2459,mango|mango airlines|mango air
CARRIER,Flight: Airlines,Mid Airlines,'7Y',2460,mid airlines|mid airline
CARRIER,Flight: Airlines,Mount Cook Airlines,NM,2461,mount cook airlines|mount cook airline|air new zealand mount cook
CARRIER,Flight: Airlines,Tropical Airways dHaiti,M7,2462,tropical airways dhaiti|tropical airways d'haiti|tropical airways haiti
CARRIER,Flight: Airlines,Martinair,MP,2463,martinair|martinair cargo|martin air
CARRIER,Flight: Airlines,Maya Island Air,MY,2464,maya island air|maya island air flights|maya island airline
CARRIER,Flight: Airlines,TbilAviaMsheni Airlines,L6,2465,tbilaviamsheni airlines|tbil avia msheni|tbilaviamsheni
CARRIER,Flight: Airlines,MaxAir,NR,2466,maxair|max air
CARRIER,Flight: Airlines,Mistral Air,'7M',2467,mistral air|mistralair|mistral airline
CARRIER,Flight: Airlines,Medavia,N5,2468,medavia|medavia airline
CARRIER,Flight: Airlines,Mega Maldives Airlines,LV,2469,mega maldives|mega maldives airlines|megamaldives
CARRIER,Flight: Airlines,Air Italy,IG,2470,air italy|airitaly
CARRIER,Flight: Airlines,Merpati Nusantara Airlines,MZ,2471,merpati|merpati nusantara|merpati nusantara airlines
CARRIER,Flight: Airlines,MetroJet,'7K',2472,metrojet|metro jet
CARRIER,Flight: Airlines,Miami Air International,LL,2473,miami air international|miami air|miamiair
CARRIER,Flight: Airlines,MIAT - Mongolian Airlines,OM,2474,
CARRIER,Flight: Airlines,Middle East Airlines - MEA,ME,2475,middle east airlines
CARRIER,Flight: Airlines,Midex Airlines,MG,2476,midex airlines|midex airline
CARRIER,Flight: Airlines,Midwest Airlines,YX,2477,midwest airlines|midwest airline
CARRIER,Flight: Airlines,Mihin Lanka,MJ,2478,mihin lanka|mihinlanka|mihin lanka airlines
CARRIER,Flight: Airlines,MNG Airlines,MB,2479,
CARRIER,Flight: Airlines,Mokulele Airlines,MW,2480,mokulele airlines|mokulele|mokulele airline
CARRIER,Flight: Airlines,Moldavian Airlines,'2M',2481,moldavian airlines|moldavian airline
CARRIER,Flight: Airlines,Monarch Airlines,ZB,2482,monarch|monarch airlines|monarch air
CARRIER,Flight: Airlines,Montenegro Airlines,YM,2483,montenegro airlines|montenegro airline
CARRIER,Flight: Airlines,Moskovia Airlines,'3R',2484,moskovia airlines|moskovia airline
CARRIER,Flight: Airlines,Motor Sich Airlines,M9,2485,motor sich|motor sich airlines|motor sich air
CARRIER,Flight: Airlines,MRK Airlines,'6V',2486,
CARRIER,Flight: Airlines,Myanmar Airways International - MAI,'8M',2487,myanmar airways international|myanmar airways intl
CARRIER,Flight: Airlines,Myanmar National Airways,UB,2488,myanmar national airways|myanmar national airline
CARRIER,Flight: Airlines,Tranwest Air,'9T',2489,tranwest air|tranwest
CARRIER,Flight: Airlines,Naft Airlines,NV,2490,naft airlines|naft airline
CARRIER,Flight: Airlines,TMA Cargo,T2,2491,
CARRIER,Flight: Airlines,Nasair,UE,2492,nasair|nasa air
